Id.human	Id.hamster	symbol.human	symbol.hamster
254552	101831980	NUDT8	Nudt8
254773	101829807	LYG2	Lyg2
254778	101828615	VXN	Vxn
254827	101843922	NAALADL2	Naaladl2
254863	101829316	TMEM256	Tmem256
254887	101837252	ZDHHC23	Zdhhc23
254956	101843350	MORN5	Morn5
255022	101828759	CALHM1	Calhm1
255027	101841370	MPV17L	Mpv17l
255043	101829923	TMEM86B	Tmem86b
255057	101836319	CBARP	LOC101836319
255061	101839478	TAC4	Tac4
255101	101831567	CFAP65	Cfap65
255104	101833704	TMCO4	Tmco4
255119	101829322	CFAP299	Cfap299
255189	101823333	PLA2G4F	Pla2g4f
255231	101843249	MCOLN2	Mcoln2
255239	101834970	ANKK1	Ankk1
255252	101836191	LRRC57	Lrrc57
255275	101836796	MYADML2	Myadml2
255324	110340542	EPGN	Epgn
255349	101844049	LHFPL7	Tmem211
255374	101830804	MBLAC1	Mblac1
255394	101827708	TCP11L2	Tcp11l2
255411	121142888	TEX49	Tex49
255426	101831750	RASGEF1C	Rasgef1c
255488	101838984	RNF144B	Rnf144b
255520	101827514	ELMOD2	Elmod2
255626	101823784	H2BC1	LOC101823784
255631	101829553	COL24A1	Col24a1
255725	101828880	OR52B2	LOC101828880
255738	101840915	PCSK9	Pcsk9
255743	101842458	NPNT	Npnt
255758	101834271	DYNLT2B	Dynlt2b
255762	101834142	PDZD9	Pdzd9
255783	101827638	INAFM1	Inafm1
255798	121141965	SMCO1	Smco1
255809	110339920	C19orf38	CUNH19orf38
255877	101823883	BCL6B	Bcl6b
255919	101840675	CNEP1R1	Cnep1r1
255928	101836748	SYT14	Syt14
255967	101840957	PAN3	Pan3
256006	101829395	ANKRD31	Ankrd31
256076	101844826	COL6A5	Col6a5
256126	101835128	SYCE2	Syce2
256130	101842112	TMEM196	Tmem196
256158	101834064	HMCN2	Hmcn2
256281	101823979	NUDT14	Nudt14
256297	101839412	PTF1A	Ptf1a
256302	101838461	NATD1	Natd1
256309	101828153	CCDC110	Ccdc110
256329	101838442	LMNTD2	Lmntd2
256356	101836387	GK5	Gk5
256364	101831260	EML3	Eml3
256380	101824791	SCML4	Scml4
256394	101836873	SERPINA11	Serpina11
256435	110343429	ST6GALNAC3	St6galnac3
256471	101831743	MFSD8	Mfsd8
256472	101838967	TMEM151A	Tmem151a
256536	101828852	TCERG1L	Tcerg1l
256586	101825144	LYSMD2	Lysmd2
256643	101842073	BCLAF3	Bclaf3
256646	101829040	NUTM1	Nutm1
256691	101838807	MAMDC2	Mamdc2
256710	101843031	GLIPR1L1	Glipr1l1
256714	101831314	MAP7D2	Map7d2
256764	101827676	WDR72	Wdr72
256815	101843972	C10orf67	CUNH10orf67
256933	106021118	NPB	Npb
256949	101839408	KANK3	Kank3
256957	101832729	HEATR9	Heatr9
256979	101839415	SUN3	Sun3
256987	101833901	SERINC5	Serinc5
257019	101844296	FRMD3	Frmd3
257044	101838420	CATSPERE	Catspere
257062	101823755	CATSPERD	Catsperd
257068	101843060	PLCXD2	Plcxd2
257101	101830891	ZNF683	Znf683
257106	101839534	ARHGAP30	Arhgap30
257144	101831763	GCSAM	Gcsam
257160	101839197	RNF214	Rnf214
257169	101826716	C9orf43	CUNH9orf43
257177	101838725	CFAP126	Cfap126
257194	101840209	NEGR1	Negr1
257202	101837843	GPX6	Gpx6
257218	101830748	SHPRH	Shprh
257236	101839455	CCDC96	Ccdc96
257240	101833595	KLHL34	Klhl34
257313	101826444	UTS2B	Uts2b
257364	101843470	SNX33	Snx33
257397	101826555	TAB3	Tab3
257407	101841653	C2orf72	CUNH2orf72
257415	101827362	FAM133B	Fam133b
257629	101837402	ANKS4B	Anks4b
258010	106022247	SVIP	LOC106022247
259173	101832284	ALS2CL	Als2cl
259197	101838383	NCR3	Ncr3
259217	101830650	HSPA12A	Hspa12a
259230	101825787	SGMS1	Sgms1
259232	101823843	NALCN	Nalcn
259236	121137442	TMIE	Tmie
259266	101830335	ASPM	Aspm
259282	101826168	BOD1L1	Bod1l1
259286	101840409	TAS2R40	Tas2r40
259287	101831165	TAS2R41	Tas2r41
259307	101827975	IL4I1	Il4i1
260293	101823991	CYP4X1	LOC101823991
260425	101836214	MAGI3	Magi3
260429	101836135	PRSS33	Prss33
261726	101834541	TIPRL	Tiprl
261729	101830730	STEAP2	Steap2
261734	101843419	NPHP4	Nphp4
266655	110343784	BRD3OS	Brd3os
266675	101834181	BEST4	Best4
266722	101838345	HS6ST3	Hs6st3
266727	101828408	MDGA1	Mdga1
266743	101840595	NPAS4	Npas4
266812	101828560	NAP1L5	Nap1l5
266977	101832978	ADGRF1	Adgrf1
267002	101836686	PGBD2	Pgbd2
280636	101824313	SELENOH	Selenoh
282617	121135576	IFNL3	Ifnl3
282679	101823024	AQP11	Aqp11
282775	101833033	OR5J2	LOC101833033
282809	101838464	POC1B	Poc1b
282966	101830175	C10orf53	CUNH10orf53
282969	101824646	FUOM	Fuom
282973	101828320	JAKMIP3	Jakmip3
282974	101827800	STK32C	Stk32c
282991	110343266	BLOC1S2	Bloc1s2
282996	101837903	RBM20	Rbm20
283078	121143460	MKX	Mkx
283129	101844236	MAJIN	Majin
283130	101827002	SLC25A45	Slc25a45
283149	101832266	BCL9L	Bcl9l
283150	101828363	FOXR1	Foxr1
283152	101827836	CCDC153	Ccdc153
283162	101828630	OR8B4	LOC101828630
283208	101823111	P4HA3	P4ha3
283209	101833760	PGM2L1	Pgm2l1
283212	101829530	KLHL35	Klhl35
283219	101836006	KCTD21	Kctd21
283229	101835032	CRACR2B	Cracr2b
283232	101837204	TMEM80	Tmem80
283234	101834931	CCDC88B	Ccdc88b
283237	101826138	TTC9C	Ttc9c
283248	101831708	RCOR2	Rcor2
283254	101839957	HARBI1	Harbi1
283284	101841782	IGSF22	Igsf22
283297	101830608	OR10A4	LOC101830608
283298	101829176	OLFML1	Olfml1
283310	101840894	OTOGL	Otogl
283337	101839799	ZNF740	Znf740
283349	101842893	RASSF3	Rassf3
283358	101831193	B4GALNT3	B4galnt3
283373	101826552	ANKRD52	Ankrd52
283375	101826121	SLC39A5	Slc39a5
283377	101828655	SPRYD4	Spryd4
283383	101839405	ADGRD1	Adgrd1
283385	101829820	MORN3	Morn3
283417	101843783	DPY19L2	Dpy19l2
283420	101824927	CLEC9A	Clec9a
283431	101828169	GAS2L3	Gas2l3
283446	101823308	MYO1H	Myo1h
283450	101823139	HECTD4	Hectd4
283455	101830180	KSR2	Ksr2
283459	101833269	GATC	Gatc
283461	101828426	C12orf40	CUNH12orf40
283463	110340362	MUC19	Muc19
283464	101829231	GXYLT1	Gxylt1
283471	101836587	TMPRSS12	Tmprss12
283489	101838261	CHAMP1	Champ1
283514	101832099	SIAH3	Siah3
283518	101824267	KCNRG	Kcnrg
283537	101823850	SLC46A3	Slc46a3
283554	101832067	GPR137C	Gpr137c
283571	101840330	PROX2	Prox2
283576	101838964	ZDHHC22	Zdhhc22
283578	101837902	TMED8	Tmed8
283600	101831386	SLC25A47	Slc25a47
283629	101837830	TSSK4	Tssk4
283638	101824781	CEP170B	Cep170b
283643	101824515	TEDC1	Tedc1
283652	101826510	SLC24A5	Slc24a5
283659	101841081	PRTG	Prtg
283677	101823271	REC114	Rec114
283726	101837980	SAXO2	Saxo2
283742	101844244	FAM98B	Fam98b
283748	101831898	PLA2G4D	Pla2g4d
283807	101842162	FBXL22	Fbxl22
283847	101825500	TERB1	Terb1
283848	101837607	CES4A	Ces4a
283849	101824000	EXOC3L1	Exoc3l1
283869	101836835	NPW	Npw
283870	101832133	BRICD5	Bricd5
283871	101832397	PGP	LOC101832397
283897	101832940	C16orf54	CUNH16orf54
283899	101838443	INO80E	Ino80e
283927	101839292	NUDT7	Nudt7
283948	121141269	NHLRC4	Nhlrc4
283951	101844950	C16orf91	CUNH16orf91
283953	101844772	TMEM114	Tmem114
283971	101823195	CLEC18C	Clec18c
283985	101825654	FADS6	Fads6
283987	101824072	HID1	Hid1
283989	101841442	TSEN54	Tsen54
283991	101823186	UBALD2	Ubald2
283999	101827839	TMEM235	Tmem235
284001	101837238	CCDC57	Ccdc57
284004	101832014	HEXD	Hexd
284013	101843194	VMO1	Vmo1
284018	101840535	C17orf58	CUNH17orf58
284021	101831930	MILR1	Milr1
284023	101836266	RNF227	Rnf227
284040	121141151	CDRT4	Cdrt4
284058	101835579	KANSL1	Kansl1
284067	101835315	CFAP97D1	Cfap97d1
284069	101838476	FAM171A2	Fam171a2
284071	101844016	MEIOC	Meioc
284076	101841627	TTLL6	Ttll6
284086	101832038	NEK8	Nek8
284098	101827252	PIGW	Pigw
284099	101841473	C17orf78	CUNH17orf78
284106	101840892	CISD3	Cisd3
284110	101822673	GSDMA	Gsdma
284111	101830311	SLC13A5	Slc13a5
284114	101830407	TMEM102	Tmem102
284119	101833923	CAVIN1	Cavin1
284129	101841261	SLC26A11	Slc26a11
284131	101840727	ENDOV	Endov
284161	101844402	GDPD1	Gdpd1
284184	101840174	NDUFAF8	Ndufaf8
284207	101830058	METRNL	Metrnl
284217	101824731	LAMA1	Lama1
284252	101834151	KCTD1	Kctd1
284254	101823386	DYNAP	LOC101823386
284266	101835172	SIGLEC15	Siglec15
284273	101843913	PTGR3	Zadh2
284297	101826999	SSC5D	Ssc5d
284325	101824317	C19orf54	CUNH19orf54
284338	101824400	PRR19	Prr19
284339	101824661	TMEM145	Tmem145
284340	101826068	CXCL17	Cxcl17
284346	106022545	ZNF575	Znf575
284348	101827894	LYPD5	Lypd5
284352	101837386	PPP1R37	Ppp1r37
284353	101837110	NKPD1	Nkpd1
284358	101841401	MAMSTR	Mamstr
284359	101824302	IZUMO1	Izumo1
284361	101840626	EMC10	Emc10
284366	101839950	KLK9	Klk9
284369	106022391	SIGLECL1	Siglecl1
284382	101844054	ACTL9	Actl9
284383	101838353	OR2Z1	LOC101838353
284403	101842378	WDR62	Wdr62
284417	101840141	TMEM150B	Tmem150b
284418	101839871	GARIN5B	Fam71e2
284422	101841123	SMIM24	Smim24
284427	121137233	SLC25A41	Slc25a41
284434	101837847	NWD1	Nwd1
284439	101835468	SLC25A42	Slc25a42
284451	101842992	ODF3L2	Odf3l2
284467	101837340	TAFA3	Tafa3
284485	101834524	RIIAD1	Riiad1
284486	101838724	THEM5	Them5
284498	106021883	C1orf167	CUNH1orf167
284525	101832186	SLC9C2	Slc9c2
284546	101836359	C1orf185	CUNH1orf185
284611	101837532	FAM102B	Fam102b
284612	101834198	SYPL2	Sypl2
284613	101832810	CYB561D1	LOC101832810
284615	101842297	ANKRD34A	Ankrd34a
284654	101834137	RSPO1	Rspo1
284656	101833627	EPHA10	Epha10
284680	101837144	SPATA46	Spata46
284695	101838064	ZNF326	Znf326
284697	101824363	BTBD8	Btbd8
284716	101843711	RIMKLA	Rimkla
284723	101842898	SLC25A34	Slc25a34
284739	121134456	C20orf204	CUNH20orf204
284948	101823298	SH2D6	Sh2d6
284992	101822686	CCDC150	Ccdc150
284996	101843145	RNF149	Rnf149
285016	101832222	ALKAL2	Alkal2
285025	101830561	CCDC141	Ccdc141
285051	101840567	STPG4	Stpg4
285126	101823994	DNAJC5G	Dnajc5g
285141	101838444	ERICH2	Erich2
285148	101828750	IAH1	Iah1
285172	101822744	FAM126B	Fam126b
285175	101836525	UNC80	Unc80
285180	101833925	RUFY4	Rufy4
285193	101838416	DUSP28	Dusp28
285195	101834572	SLC9A9	Slc9a9
285203	101844549	EOGT	Eogt
285220	101824273	EPHA6	Epha6
285231	101828553	FBXW12	Fbxw12
285237	101839218	C3orf38	CUNH3orf38
285282	101822385	RABL3	Rabl3
285313	101837536	IGSF10	Igsf10
285315	101842175	C3orf33	CUNH3orf33
285331	101836219	CCDC66	Ccdc66
285335	101831497	SLC9C1	Slc9c1
285343	101838887	TCAIM	Tcaim
285362	101833383	SUMF1	Sumf1
285367	101829764	RPUSD3	Rpusd3
285368	101828076	PRRT3	Prrt3
285381	101831949	DPH3	Dph3
285382	101828543	C3orf70	CUNH3orf70
285386	101828011	TPRG1	Tprg1
285423	101841104	IQCM	Iqcm
285440	101842758	CYP4V2	LOC101842758
285489	101830417	DOK7	Dok7
285498	101842082	RNF212	Rnf212
285513	101829623	GPRIN3	Gprin3
285521	101838036	COX18	LOC101838036
285525	101833849	YIPF7	Yipf7
285527	101832922	FRYL	Fryl
285555	101843188	STPG2	Stpg2
285556	106022116	C4orf54	CUNH4orf54
285588	101832860	EFCAB9	Efcab9
285590	101830664	SH3PXD2B	Sh3pxd2b
285598	101822863	ARL10	Arl10
285600	101838825	KIAA0825	Kiaa0825
285601	101839626	GPR150	Gpr150
285605	101829784	DTWD2	Dtwd2
285613	101827400	RELL2	Rell2
285636	101827814	RIMOC1	CUNH5orf51
285671	101834342	RNF180	Rnf180
285672	101829668	SREK1IP1	Srek1ip1
285676	101834273	ZNF454	Znf454
285704	101840852	RGMB	Rgmb
285753	101827671	CEP57L1	Cep57l1
285755	101829079	PPIL6	Ppil6
285761	101843404	DCBLD1	Dcbld1
285782	101840332	CAGE1	Cage1
285800	101836318	PRR18	Prr18
285848	101831359	PNPLA1	Pnpla1
285852	101831226	TREML4	Treml4
285855	101826447	RPL7L1	Rpl7l1
285877	106022398	POM121L12	Pom121l12
285888	101831796	CNPY1	Cnpy1
285971	101835478	ZNF775	Znf775
285973	101838024	ATG9B	Atg9b
286006	101839216	LSMEM1	Lsmem1
286046	101841358	XKR6	Xkr6
286053	101833792	NSMCE2	Nsmce2
286075	101825181	ZNF707	Znf707
286077	101825444	FAM83H	Fam83h
286097	101823441	MICU3	Micu3
286133	106021554	SCARA5	Scara5
286144	101840240	TRIQK	Triqk
286148	101843654	DPY19L4	Dpy19l4
286151	101833932	FBXO43	Fbxo43
286183	101826064	NKAIN3	Nkain3
286187	101829859	PPP1R42	Ppp1r42
286204	101828494	CRB2	Crb2
286205	101838793	SCAI	Scai
286207	101835222	CFAP157	Cfap157
286256	101823852	LCN12	Lcn12
286257	101824377	PAXX	Paxx
286262	101829372	TPRN	Tprn
286319	101839297	TUSC1	Tusc1
286336	101827906	FAM78A	Fam78a
286343	101827788	LURAP1L	Lurap1l
286362	101837257	OR13C9	LOC101837257
286365	101837531	OR13D1	LOC101837531
286410	101840508	ATP11C	Atp11c
286451	101836313	YIPF6	Yipf6
286464	101823173	CFAP47	Cfap47
286499	101824955	FAM133A	Fam133a
286514	101836872	MAGEB18	Mageb18
286527	101834380	TMSB15B	Tmsb15b
286676	101837058	ILDR1	Ildr1
286753	101825723	TRARG1	Trarg1
286826	101836550	LIN9	Lin9
286827	101843726	TRIM59	Trim59
287015	101837454	TRIM42	Trim42
317649	101826361	EIF4E3	Eif4e3
317662	101836068	FAM149B1	Fam149b1
317671	101840154	RFESD	Rfesd
317719	101829770	KLHL10	Klhl10
317761	101831308	C14orf39	CUNH14orf39
317762	101832704	CCDC85C	Ccdc85c
317781	101829300	DDX51	Ddx51
319089	101843424	TTC6	Ttc6
326340	121140837	ZAR1	Zar1
326624	101827840	RAB37	Rab37
326625	101825244	MMAB	Mmab
327657	101841062	SERPINA9	Serpina9
333926	101837608	PPM1J	Ppm1j
333929	101823022	SNAI3	Snai3
337867	101840033	UBAC2	Ubac2
337876	101840633	CHSY3	Chsy3
337878	101831760	KRTAP7-1	LOC101831760
337879	101832025	KRTAP8-1	LOC101832025
337880	101831495	KRTAP11-1	LOC101831495
338094	101842248	FAM151A	Fam151a
338321	101837473	NLRP9	Nlrp9
338322	101843064	NLRP10	Nlrp10
338323	101824966	NLRP14	Nlrp14
338328	101823869	GPIHBP1	Gpihbp1
338376	101835486	IFNE	Ifne
338382	101837356	RAB7B	Rab7b
338398	101831434	TAS2R60	Tas2r60
338440	101827449	ANO9	Ano9
338557	101834853	FFAR4	Ffar4
338567	101836574	KCNK18	Kcnk18
338596	101833618	ST8SIA6	St8sia6
338599	101839160	DUSP29	Dusp29
338645	101832136	LUZP2	Luzp2
338657	101831564	CENATAC	Cenatac
338661	101843306	TMEM225	Tmem225
338662	101843041	OR8D4	LOC101843041
338667	121133546	VSIG10L2	Vsig10l2
338692	101826140	ANKRD13D	Ankrd13d
338699	101840373	ANKRD42	Ankrd42
338707	101836962	B4GALNT4	B4galnt4
338761	101841324	C1QL4	C1ql4
338773	101822502	TMEM119	Tmem119
338785	101837311	KRT79	Krt79
338811	101841561	TAFA2	Tafa2
338879	101840161	RNASE10	Rnase10
338917	101835903	VSX2	Vsx2
338949	101823797	TMEM202	Tmem202
339105	101823768	PRSS53	Prss53
339122	101835414	RAB43	Rab43
339123	101840402	JMJD8	Jmjd8
339145	101838133	CIBAR2	Cibar2
339168	101828783	TMEM95	Tmem95
339175	101833745	METTL2A	Mettl2a
339210	101834559	C17orf67	CUNH17orf67
339221	101842338	ENPP7	Enpp7
339229	101839112	OXLD1	Oxld1
339230	101838847	CCDC137	Ccdc137
339231	101840638	ARL16	Arl16
339287	101824270	MSL1	Msl1
339291	101842460	LRRC30	Lrrc30
339302	101831671	CPLX4	Cplx4
339324	110339347	ZNF260	Znf260
339344	101831190	MYPOP	LOC101831190
339345	101830924	NANOS2	Nanos2
339366	101840958	ADAMTSL5	Adamtsl5
339390	101836325	CLEC4G	Clec4g
339398	101833478	LINGO4	Lingo4
339403	101830356	RXFP4	Rxfp4
339416	101842607	ANKRD45	Ankrd45
339448	101826203	C1orf174	CUNH1orf174
339451	101830263	KLHL17	Klhl17
339453	101844848	TMEM240	Tmem240
339456	101823842	TMEM52	Tmem52
339479	101822753	BRINP3	Brinp3
339487	101831955	ZBTB8OS	Zbtb8os
339488	101824716	TFAP2E	Tfap2e
339501	101831207	PRSS38	Prss38
339512	101836607	CCDC190	Ccdc190
339665	101832967	SLC35E4	Slc35e4
339669	101830404	TEX33	Tex33
339745	101839866	SPOPL	Spopl
339766	101840954	MROH2A	Mroh2a
339768	101835873	ESPNL	Espnl
339778	101838053	FAM166C	Fam166c
339779	101823471	PRR30	Prr30
339804	101829161	C2orf74	CUNH2orf74
339829	101839281	CCDC39	Ccdc39
339834	101841624	IHO1	Iho1
339855	101829795	KY	Ky
339896	101841465	GADL1	Gadl1
339965	101832259	CCDC158	Ccdc158
339976	101840719	TRIML1	Triml1
339977	101832127	LRRC66	Lrrc66
339983	101824782	NAT8L	Nat8l
340024	101831189	SLC6A19	Slc6a19
340061	101834236	STING1	Sting1
340069	101829244	FAM170A	Fam170a
340075	101841005	ARSI	Arsi
340120	101828418	ANKRD34B	Ankrd34b
340146	101834331	SLC35D3	Slc35d3
340152	101832330	ZC3H12D	Zc3h12d
340156	101836507	MYLK4	Mylk4
340168	101843595	DPPA5	Dppa5
340205	101834182	TREML1	Treml1
340260	101828927	UNCX	Uncx
340267	101837464	COL28A1	Col28a1
340273	101840858	ABCB5	Abcb5
340277	101842756	FAM221A	Fam221a
340348	101826286	TSPAN33	Tspan33
340351	101825434	AGBL3	Agbl3
340359	101826737	KLHL38	Klhl38
340371	101835988	NRBP2	Nrbp2
340390	106022516	WDR97	Wdr97
340393	101829129	TMEM249	Tmem249
340419	101829703	RSPO2	Rspo2
340481	101824822	ZDHHC21	Zdhhc21
340485	101822580	ACER2	Acer2
340526	101828932	RTL5	Rtl5
340527	101829199	NHSL2	Nhsl2
340533	101836583	NEXMIF	Nexmif
340547	101838691	VSIG1	Vsig1
340554	101837457	ZC3H12B	Zc3h12b
340562	101831164	SATL1	Satl1
340595	101824202	RTL4	Rtl4
340596	101824469	LHFPL1	Lhfpl1
340602	110343731	EZHIP	Ezhip
340665	101836485	CYP26C1	LOC101836485
340706	101823762	VWA2	Vwa2
340719	101833105	NANOS1	Nanos1
340745	101843504	LRIT2	Lrit2
340784	101836571	HMX3	Hmx3
340895	106022041	MALRD1	Malrd1
340980	110339542	OR52B6	LOC110339542
340990	101844505	OTOG	Otog
341019	101839426	DCDC1	Dcdc1
341032	101831392	POU2AF2	CUNH11orf53
341116	101827535	MS4A10	Ms4a10
341208	101826051	HEPHL1	Hephl1
341277	101823913	OVCH2	Ovch2
341346	101837246	SMCO2	Smco2
341359	101840986	SYT10	Syt10
341392	101837019	ACSM4	Acsm4
341405	101838188	ANKRD33	Ankrd33
341567	101831913	H1-7	LOC101831913
341640	101831330	FREM2	Frem2
341676	101839980	NEK5	Nek5
341880	101836413	SLC35F4	Slc35f4
341883	101832366	LRRC9	Lrrc9
341947	101839273	COX8C	LOC101839273
342035	101836795	GLDN	Gldn
342125	101838953	TMC3	Tmc3
342184	101826416	FMN1	Fmn1
342346	101844055	C16orf96	CUNH16orf96
342357	101822886	ZKSCAN2	Zkscan2
342371	101843138	ATXN1L	Atxn1l
342372	101833757	PKD1L3	Pkd1l3
342510	101826875	CD300E	Cd300e
342527	101841784	SMTNL2	Smtnl2
342618	101844674	SLFN14	Slfn14
342667	101839477	STAC2	Stac2
342865	101825617	VSTM2B	Vstm2b
342897	101832851	NCCRP1	Nccrp1
342898	101833118	SYCN	Sycn
342900	101822628	LEUTX	Leutx
342918	101837380	C19orf81	CUNH19orf81
342977	101842763	NANOS3	Nanos3
342979	101839259	PALM3	Palm3
343035	101823319	RD3	Rd3
343099	101841279	CCDC18	Ccdc18
343169	101842472	OR6F1	LOC101842472
343263	101834737	MYBPHL	Mybphl
343413	101844046	FCRL6	Fcrl6
343450	101841349	KCNT2	Kcnt2
343472	101823122	BARHL2	Barhl2
343521	101834454	DYNLT4	Dynlt4
343578	101826299	ARHGAP40	Arhgap40
343637	101828185	RSPO4	Rspo4
343641	101840353	TGM6	Tgm6
343702	101836415	XKR7	Xkr7
343930	101834390	MSGN1	Msgn1
343990	101824268	CRACDL	Cracdl
344018	101822837	FIGLA	Figla
344022	101830428	NOTO	Noto
344148	101829456	NCKAP5	Nckap5
344167	101841007	FOXI3	Foxi3
344191	101832680	EVX2	Evx2
344387	101822946	CDKL4	Cdkl4
344558	101825402	SH3RF3	Sh3rf3
344657	101823895	LRRIQ4	Lrriq4
344658	101824679	SAMD7	Samd7
344758	101841011	GPR149	Gpr149
344805	101841623	TMPRSS7	Tmprss7
344838	101831073	PAQR9	Paqr9
344892	101837665	RTP2	Rtp2
344901	101842344	OSTN	Ostn
344905	101840456	ATP13A5	Atp13a5
345051	121135685	REELD1	Reeld1
345062	121142450	PRSS48	Prss48
345079	101831735	SOWAHB	Sowahb
345193	101830099	LRIT3	Lrit3
345222	101843302	MSANTD1	Msantd1
345274	101842265	SLC10A6	Slc10a6
345456	101827688	PFN3	Pfn3
345462	101834806	ZNF879	Znf879
345557	101828072	PLCXD3	Plcxd3
345630	101827922	FBLL1	Fbll1
345643	101841766	MCIDAS	Mcidas
345651	101822713	ACTBL2	Actbl2
345757	101830794	FAM174A	Fam174a
345778	101827636	MTX3	Mtx3
345895	101841076	RSPH4A	Rsph4a
345930	101828603	ECT2L	Ect2l
346288	101843569	SEPTIN14	Septin14
346389	101841844	MACC1	Macc1
346562	101829016	GNAT3	Gnat3
346606	101825766	MOGAT3	Mogat3
346653	101824712	GARIN1A	Fam71f2
346673	101825956	STRA8	Stra8
346689	101825625	KLRG2	Klrg2
347051	101841777	SLC10A5	Slc10a5
347148	101841580	QRFP	LOC101841580
347240	101836732	KIF24	Kif24
347252	101842630	IGFBPL1	Igfbpl1
347273	101836552	CAVIN4	Cavin4
347365	101839627	ITIH6	Itih6
347404	101839149	LANCL3	Lancl3
347454	101824473	SOWAHD	Sowahd
347475	101844246	CCDC160	Ccdc160
347487	101840772	CXorf66	CUNHXorf66
347516	101842375	DGAT2L6	Dgat2l6
347527	106021715	ARSH	Arsh
347730	101827607	LRRTM1	Lrrtm1
347731	101835494	LRRTM3	Lrrtm3
347732	101829814	CATSPER3	Catsper3
347734	101838755	SLC35B2	Slc35b2
347735	101838248	SERINC2	Serinc2
347736	101829684	NME9	Nme9
347741	101824522	OTOP3	Otop3
347744	121143620	C6orf52	CUNH6orf52
347853	101832236	TBX10	Tbx10
347862	101835303	GATD1	Gatd1
347902	101826768	AMIGO2	Amigo2
348013	101822690	TMEM255B	Tmem255b
348093	101842798	RBPMS2	Rbpms2
348094	101843062	ANKDD1A	Ankdd1a
348110	106020740	ARPIN	Arpin
348180	101823732	CTU2	Ctu2
348235	101843878	SKA2	Ska2
348262	101839198	MCRIP1	Mcrip1
348303	101844712	SELENOV	Selenov
348378	101834012	SHISAL2A	Shisal2a
348487	101841566	FAM131C	Fam131c
348654	101825852	GEN1	Gen1
348793	101822746	WDR53	Wdr53
348801	101839307	LNP1	Lnp1
348807	101839649	CFAP100	Cfap100
348932	101831631	SLC6A18	Slc6a18
348938	101840003	NIPAL4	Nipal4
348980	101837815	HCN1	Hcn1
348995	101822536	NUP43	Nup43
349136	101830582	WDR86	Wdr86
349149	101831876	GJC3	Gjc3
349565	101837988	NMNAT3	Nmnat3
349667	101843107	RTN4RL2	Rtn4rl2
350383	101828446	GPR142	Gpr142
352909	101840964	DNAAF3	Dnaaf3
352999	101843817	C6orf58	CUNH6orf58
353116	101835348	RILPL1	Rilpl1
353164	101826450	TAS2R42	Tas2r42
353189	101842171	SLCO4C1	Slco4c1
353238	110342939	PADI6	Padi6
353288	101829537	KRT26	Krt26
353299	101825311	RGSL1	Rgsl1
353322	101828422	ANKRD37	Ankrd37
353376	101833053	TICAM2	Ticam2
353497	101831740	POLN	Poln
353500	121143944	BMP8A	Bmp8a
359787	101840608	DPPA3	Dppa3
359845	101837928	RFLNB	Rflnb
359948	101830738	IRF2BP2	Irf2bp2
360023	101841077	ZBTB41	Zbtb41
360200	101837736	TMPRSS9	Tmprss9
360203	101842554	GLT6D1	Glt6d1
373156	101833355	GSTK1	Gstk1
373509	101843746	USP50	Usp50
373863	101831391	DND1	Dnd1
374286	101825386	FBXW10B	Cdrt1
374291	101834134	NDUFS7	Ndufs7
374308	101829786	PTCHD3	Ptchd3
374354	101824567	NHLRC2	Nhlrc2
374355	101834776	CCDC172	Ccdc172
374378	101838770	GALNT18	Galnt18
374383	106022388	NCR3LG1	Ncr3lg1
374395	101831795	TMEM179B	Tmem179b
374403	101828140	TBC1D10C	Tbc1d10c
374407	101823649	DNAJB13	Dnajb13
374454	101836785	KRT77	Krt77
374462	101844895	PTPRQ	Ptprq
374470	101844634	C12orf42	CUNH12orf42
374569	101826602	ASPG	Aspg
374618	101841621	TEX9	Tex9
374654	101825240	KIF7	Kif7
374655	101826025	ZNF710	Znf710
374659	101828293	HDDC3	Hddc3
374739	101831512	TEPP	LOC101831512
374768	101829864	SPEM1	Spem1
374786	101825200	EFCAB5	Efcab5
374864	101835208	CCDC178	Ccdc178
374868	101844515	ATP9B	Atp9b
374877	101831268	TEX45	Tex45
374882	121133422	TMEM205	Tmem205
374887	101825971	YJEFN3	Yjefn3
374897	101833536	SBSN	Sbsn
374907	101830398	B3GNT8	B3gnt8
374920	101826063	ZSWIM9	Zswim9
374946	101837619	DRAXIN	Draxin
374955	101830724	SPATA21	Spata21
374969	101823230	SVBP	LOC101823230
374973	101843942	TEX38	Tex38
374977	101842786	MROH7	Mroh7
374986	101834584	MIGA1	Miga1
375033	101843423	PEAR1	Pear1
375035	101830596	SFT2D2	Sft2d2
375056	101835098	MIA3	Mia3
375057	101834478	STUM	Stum
375061	101826317	FAM89A	Fam89a
375189	101822735	PFN4	Pfn4
375190	101842089	FAM228B	Fam228b
375287	101839374	RBM43	Rbm43
375298	101829488	CERKL	Cerkl
375307	101833149	CATIP	LOC101833149
375316	101826474	RBM44	Rbm44
375323	101831906	LHFPL4	Lhfpl4
375337	101839153	TOPAZ1	Topaz1
375341	101841356	C3orf62	CUNH3orf62
375387	101835064	NRROS	Nrros
375444	101839413	C5orf34	CUNH5orf34
375449	101834779	MAST4	Mast4
375484	101827430	SIMC1	Simc1
375567	101840689	VWC2	Vwc2
375611	101824725	SLC26A5	Slc26a5
